2003	324	2	-5.8	2.4	-0.8	105306	5.1	441	-5
2003	324	3	-1.2	3.8	-1.7	76679	6.3	458	-7
2003	324	4	0.6	5	-3.2	59548	6.6	461	-15
2003	324	5	0.3	5.6	-2.9	50252	6.9	455	-26
2003	324	6	-3.2	4.3	-4.3	61963	7	447	-32
2003	324	7	-1.3	7.2	-3	61855	8.3	458	-34
2003	324	8	1	14	0.2	450287	11	584	-17
2003	324	9	4.2	21.7	1.7	507320	18.8	699	-38
2003	324	10	3.3	25.1	18.7	225389	16.2	687	-68
2003	324	11	2.5	30.4	19.1	152462	7.6	703	-58
2003	324	12	8.4	44.9	-7.5	105508	7.3	643	-49
2003	324	13	8.2	46.1	-10.1	235200	13.5	637	-102
2003	324	14	5.7	43.2	-30.3	188679	6	619	-162
2003	324	15	0.9	35.5	-42.9	64842	5	614	-171
2003	324	16	-6.2	23.9	-45.9	121862	16.1	584	-229
2003	324	17	-10	5.8	-44.1	115088	18.7	596	-329
2003	324	18	-3.1	-6.8	-38.8	102329	18.7	580	-396
2003	324	20	-3.6	-18.5	-18.5	89151	16.7	553	-422
2003	324	21	-3.6	-16.8	-18.6	71942	14.9	550	-422
2003	324	22	-2.6	-18.7	-15.4	61179	9.5	540	-405
2003	324	23	-0.8	-17.3	-14.2	54905	7	537	-343
2003	325	0	1.4	-18.3	-6.5	58703	6.6	535	-309
2003	325	1	4.2	-12	7.1	109646	10.2	526	-256
2003	325	2	5.7	-6.2	13.5	169402	9.7	531	-230
2003	325	3	-4.1	7.9	8.6	85608	11.3	548	-194
2003	325	4	-4.9	10.4	1	80394	8.8	562	-191
2003	325	5	-7	6.8	1	95280	9.8	554	-185
2003	325	6	1.5	4.4	-3.4	69635	9.2	537	-156
2003	325	7	3.3	1.9	-5.8	31542	3.1	558	-162
2003	325	8	4.9	-0.9	-4.4	72482	2.1	546	-162
2003	325	9	5.2	-3	-3.8	116391	1.2	525	-141
2003	325	10	5.3	-4.6	-0.6	121396	1.5	509	-130
2003	325	11	5.8	-3.9	-0.9	136607	1.7	499	-122
2003	325	12	6	-2	-3.2	136362	1.5	502	-118
2003	325	13	5.8	-4.8	-1.3	160094	1.6	495	-117
2003	325	14	5.9	-5	-1.4	107978	1.2	498	-110
2003	325	15	6.8	-1.6	-4.8	70711	0.9	504	-104
2003	325	16	7.4	-1.8	-3.8	125970	0.8	488	-105
2003	325	17	7.3	-2.8	-3.3	118998	0.7	483	-104
2003	325	18	5.1	-4.5	-0.7	155219	1.2	471	-92
